season,player_id,total_goals,total_assists,total_yellow_cards,total_red_cards,total_loss,total__win,total_draw,avg_minutes_played,number_played
24/25,381967,1,3,4,0,10,3,4,77.05882352941177,17
24/25,384461,0,0,2,0,6,6,5,36.05882352941177,17
24/25,386047,2,0,6,0,10,13,8,83.25806451612904,31
24/25,387191,0,0,0,0,8,1,1,59.5,10
24/25,387626,10,9,5,0,9,18,8,59.31428571428572,35
24/25,388165,12,3,7,0,17,8,9,73.76470588235294,34
24/25,389253,0,0,4,0,24,2,6,80.375,32
24/25,391005,1,2,1,0,17,10,7,58.470588235294116,34
24/25,391065,0,0,0,0,3,0,0,14.666666666666666,3
24/25,392085,2,0,7,0,7,11,7,33.2,25
24/25,392179,0,0,2,0,3,1,4,54.75,8
24/25,392591,4,1,1,0,18,5,7,66.4,30
24/25,392757,0,1,2,0,10,9,6,80.92,25
24/25,392765,0,2,0,0,2,9,2,26.615384615384617,13
24/25,392768,8,1,0,0,16,6,7,64.03448275862068,29
24/25,394327,0,1,7,1,5,13,2,83.05,20
24/25,395516,6,8,1,0,10,20,8,57.526315789473685,38
24/25,396638,0,2,1,0,0,4,1,39.6,5
24/25,397033,1,0,2,0,3,4,1,55.0,8
24/25,398065,5,3,3,0,6,11,4,37.80952380952381,21
24/25,399434,3,4,3,0,12,11,7,71.1,30
24/25,399776,2,0,1,0,5,18,6,84.93103448275862,29
24/25,401173,0,0,0,0,1,2,0,25.333333333333332,3
24/25,401320,3,4,5,1,22,4,7,87.72727272727273,33
24/25,401356,1,1,11,0,11,13,7,76.87096774193549,31
24/25,402733,0,2,5,0,6,5,3,57.285714285714285,14
24/25,403151,0,0,1,0,7,5,4,89.625,16
24/25,403898,0,1,6,0,10,3,2,82.53333333333333,15
24/25,404842,2,0,0,0,11,10,7,88.25,28
24/25,406560,0,0,0,1,10,2,1,26.153846153846153,13
24/25,406635,19,8,2,0,3,25,7,82.02857142857142,35
24/25,406638,0,0,3,0,5,12,4,33.04761904761905,21
24/25,407021,1,0,1,0,5,3,0,49.875,8
24/25,410425,0,0,10,1,9,15,4,74.39285714285714,28
24/25,413039,9,6,2,0,9,8,8,78.44,25
24/25,413403,1,0,5,0,9,18,8,87.82857142857142,35
24/25,415912,1,0,2,0,6,6,7,79.0,19
24/25,415970,0,0,0,1,2,3,2,62.857142857142854,7
24/25,417346,3,3,1,0,11,11,7,76.51724137931035,29
24/25,418560,27,4,1,0,3,22,6,82.51612903225806,31
24/25,420002,16,5,3,0,14,11,10,65.28571428571429,35
24/25,420243,0,0,2,0,0,2,0,35.5,2
24/25,421637,1,2,8,0,14,5,7,44.34615384615385,26
24/25,423744,0,1,8,1,10,11,9,70.86666666666666,30
24/25,424015,0,2,4,0,11,6,3,50.0,20
24/25,425306,0,0,1,0,8,4,5,90.0,17
24/25,425334,2,2,8,0,7,16,6,73.89655172413794,29
24/25,425902,1,1,6,0,18,9,8,56.74285714285714,35
24/25,425918,1,3,1,0,1,17,2,47.25,20
24/25,426192,6,1,3,0,10,0,4,79.28571428571429,14
24/25,427568,0,0,0,0,0,5,1,90.0,6
24/25,429014,5,10,9,0,19,9,9,85.45945945945945,37
24/25,431755,8,3,7,0,12,19,5,76.83333333333333,36
24/25,433177,16,9,4,0,5,25,5,83.88571428571429,35
24/25,433183,0,0,2,0,14,8,4,46.69230769230769,26
24/25,433188,1,1,3,1,4,13,6,50.69565217391305,23
24/25,434675,8,5,1,0,3,23,9,47.02857142857143,35
24/25,435338,4,0,4,0,5,27,4,84.55555555555556,36
24/25,438001,0,0,1,0,7,3,2,68.33333333333333,12
24/25,442248,2,0,1,0,14,10,5,86.93103448275862,29
24/25,444208,0,0,0,0,1,1,0,9.0,2
24/25,444523,4,6,10,0,10,14,7,85.12903225806451,31
24/25,447661,9,5,12,0,10,17,8,85.77142857142857,35
24/25,450050,2,1,0,1,11,8,3,43.5,22
24/25,451276,3,2,1,0,3,20,10,63.96969696969697,33
24/25,461883,1,0,6,0,13,11,5,79.3103448275862,29
24/25,463603,0,1,1,0,6,9,3,74.33333333333333,18
24/25,465555,0,0,2,0,5,13,5,86.34782608695652,23
24/25,465717,3,0,9,0,25,3,6,82.1470588235294,34
24/25,466810,2,0,2,0,7,6,6,26.894736842105264,19
24/25,467623,5,3,0,1,13,4,7,79.54166666666667,24
24/25,468002,0,0,1,0,6,4,4,38.5,14
24/25,468249,0,2,1,0,20,4,8,72.4375,32
24/25,469050,1,1,3,0,14,9,9,82.8125,32
24/25,469781,4,5,13,0,14,9,8,72.48387096774194,31
24/25,469958,2,0,4,0,11,4,4,53.68421052631579,19
24/25,470607,5,10,3,0,14,16,5,66.65714285714286,35
24/25,471690,0,1,1,0,12,4,4,61.7,20
24/25,472423,0,2,2,1,4,3,3,42.1,10
24/25,473050,2,1,0,0,3,4,4,30.0,11
24/25,475959,4,2,3,0,2,22,4,83.17857142857143,28
24/25,476344,1,0,4,0,8,11,3,52.5,22
24/25,477758,0,2,4,0,9,8,5,81.0,22
24/25,478573,1,0,0,0,2,17,7,43.11538461538461,26
24/25,479999,11,4,3,0,9,12,6,76.51851851851852,27
24/25,480116,0,1,2,0,11,7,5,67.65217391304348,23
24/25,480692,8,5,3,0,4,23,10,71.51351351351352,37
24/25,480762,0,1,3,0,3,6,2,58.90909090909091,11
24/25,480987,0,1,2,0,2,4,4,61.3,10
24/25,485585,0,0,1,0,4,6,2,16.75,12
24/25,485706,2,0,5,0,15,9,6,69.66666666666667,30
24/25,486049,3,10,3,0,2,21,6,54.96551724137931,29
24/25,487465,2,9,4,0,8,8,4,75.95,20
24/25,488362,5,7,9,0,10,18,9,84.75675675675676,37
24/25,491296,0,0,0,1,5,0,1,24.833333333333332,6
24/25,493003,0,4,4,0,5,7,4,90.0,16
24/25,495666,2,1,4,0,5,28,5,90.0,38
24/25,497291,2,2,4,0,14,6,6,57.80769230769231,26
24/25,503680,0,1,4,0,14,6,6,62.84615384615385,26
24/25,503733,11,10,12,0,14,17,4,83.02857142857142,35
24/25,503743,3,1,3,0,2,6,3,58.27272727272727,11
24/25,503749,1,1,2,0,3,11,2,53.1875,16
24/25,503981,1,0,1,0,9,14,3,50.23076923076923,26
24/25,503987,5,2,2,0,7,12,4,45.78260869565217,23
24/25,504148,0,3,3,0,8,7,4,48.10526315789474,19
24/25,504215,0,1,0,0,5,1,3,25.555555555555557,9
24/25,504581,0,0,0,0,8,2,1,45.54545454545455,11
24/25,504849,3,4,4,0,6,7,6,78.3157894736842,19
24/25,505194,0,0,3,0,9,1,2,76.58333333333333,12
24/25,505219,1,2,7,0,16,12,9,81.21621621621621,37
24/25,505653,0,0,2,0,5,2,1,32.75,8
24/25,512385,2,2,0,0,7,7,6,34.55,20
24/25,517894,12,7,8,0,15,10,7,76.6875,32
24/25,520624,7,8,9,0,13,18,6,88.35135135135135,37
24/25,525247,2,0,7,0,18,13,7,90.0,38
24/25,525287,2,0,2,0,7,5,1,23.53846153846154,13
24/25,533086,0,0,0,0,0,1,0,1.0,1
24/25,533662,4,1,2,0,21,4,5,61.333333333333336,30
24/25,533916,1,1,1,0,6,3,1,22.4,10
24/25,534033,5,5,8,1,4,21,8,79.15151515151516,33
24/25,535955,0,0,2,0,3,2,3,56.875,8
24/25,536508,0,0,0,0,2,0,1,4.666666666666667,3
24/25,536835,1,1,1,0,4,3,2,43.111111111111114,9
24/25,537382,0,0,0,0,5,3,3,18.272727272727273,11
24/25,537598,1,2,0,1,1,8,2,26.545454545454547,11
24/25,537860,5,2,5,0,10,13,8,50.935483870967744,31
24/25,538971,0,0,4,0,11,4,5,16.55,20
24/25,540941,0,2,2,0,13,5,5,36.34782608695652,23
24/25,543164,0,0,1,0,3,1,1,22.2,5
24/25,543387,0,0,2,0,5,4,2,83.81818181818181,11
24/25,543499,8,6,6,0,14,12,7,75.42424242424242,33
24/25,546543,11,8,8,0,3,23,10,56.80555555555556,36
24/25,546712,0,0,2,0,12,1,2,27.466666666666665,15
24/25,548470,1,0,3,0,18,5,7,82.33333333333333,30
24/25,548729,5,1,2,0,23,5,6,58.029411764705884,34
24/25,551001,0,0,0,0,0,1,0,7.0,1
24/25,553875,3,7,3,0,11,19,5,88.37142857142857,35
24/25,554251,0,0,1,0,9,0,2,48.45454545454545,11
24/25,555076,0,0,1,0,3,0,2,7.4,5
24/25,556385,2,3,7,0,6,16,6,85.64285714285714,28
24/25,557459,3,0,5,0,7,15,5,86.77777777777777,27
24/25,565093,0,0,3,0,6,7,8,90.0,21
24/25,565822,3,6,2,0,3,21,10,39.26470588235294,34
24/25,566723,10,6,0,0,7,8,4,67.26315789473684,19
24/25,566799,0,0,2,0,20,3,5,90.0,28
24/25,567576,0,2,3,0,6,12,3,48.76190476190476,21
24/25,567597,0,0,0,0,3,0,1,31.75,4
24/25,568177,22,11,7,0,9,17,8,77.29411764705883,34
24/25,568559,0,0,1,0,2,5,2,47.111111111111114,9
24/25,568693,3,3,9,0,11,19,4,61.3235294117647,34
24/25,571743,1,2,0,0,8,10,3,25.428571428571427,21
24/25,576024,11,9,2,0,3,27,6,73.86111111111111,36
24/25,576314,0,0,4,0,9,9,10,84.57142857142857,28
24/25,578391,2,1,7,0,17,12,4,71.0,33
24/25,578539,1,1,3,0,8,10,8,80.42307692307692,26
24/25,583189,5,9,1,0,19,9,8,67.61111111111111,36
24/25,583199,3,3,2,0,21,4,6,58.96774193548387,31
24/25,583255,8,2,7,0,13,13,7,64.03030303030303,33
24/25,584769,3,6,2,0,13,13,9,82.8,35
24/25,586834,0,0,0,0,4,0,2,22.0,6
24/25,587002,0,0,0,0,2,1,0,3.6666666666666665,3
24/25,591949,0,0,5,0,3,2,4,80.0,9
24/25,595809,3,0,2,0,12,9,9,31.366666666666667,30
24/25,601883,0,2,2,0,5,14,0,43.89473684210526,19
24/25,602105,1,1,5,0,12,12,5,45.62068965517241,29
24/25,606718,1,3,7,0,15,13,7,79.31428571428572,35
24/25,607224,1,0,1,0,1,3,1,26.2,5
24/25,608175,2,8,5,0,23,6,8,79.37837837837837,37
24/25,609556,0,0,4,0,17,1,3,37.333333333333336,21
24/25,610442,10,2,2,0,10,14,6,72.36666666666666,30
24/25,611793,0,0,0,0,1,3,1,15.0,5
24/25,614258,1,1,2,0,8,10,5,78.17391304347827,23
24/25,614811,0,0,1,0,2,1,1,3.0,4
24/25,620322,0,6,7,1,6,14,7,65.03703703703704,27
24/25,620598,1,0,1,0,10,1,2,81.15384615384616,13
24/25,621993,0,0,2,0,7,2,2,71.0909090909091,11
24/25,622380,0,0,0,0,2,6,3,6.454545454545454,11
24/25,624258,1,3,2,0,1,8,2,69.0909090909091,11
24/25,626724,9,3,2,0,11,10,10,66.03225806451613,31
24/25,626888,0,0,0,0,1,2,0,1.6666666666666667,3
24/25,627248,1,0,1,0,7,3,2,18.916666666666668,12
24/25,628451,0,0,0,0,0,1,0,32.0,1
24/25,631996,0,0,0,0,1,0,0,4.0,1
24/25,632349,2,0,1,0,1,12,4,70.0,17
24/25,644401,3,1,0,0,16,7,7,48.03333333333333,30
24/25,646658,0,0,1,0,11,1,2,37.57142857142857,14
24/25,648046,6,0,1,0,9,11,7,50.55555555555556,27
24/25,648195,3,2,7,0,9,11,8,79.10714285714286,28
24/25,649020,0,0,4,0,12,6,6,33.458333333333336,24
24/25,649317,5,0,5,0,5,11,7,20.08695652173913,23
24/25,649452,0,2,7,0,16,3,5,72.16666666666667,24
24/25,652979,0,0,0,0,0,1,0,1.0,1
24/25,655488,6,4,1,0,5,26,4,57.97142857142857,35
24/25,657817,0,0,1,0,2,1,2,7.4,5
24/25,658536,6,1,3,0,12,9,10,72.0,31
24/25,659089,1,0,5,0,16,12,9,90.0,37
24/25,659459,1,1,2,0,3,4,2,24.77777777777778,9
24/25,660867,0,2,2,0,5,4,3,39.333333333333336,12
24/25,661053,3,1,8,0,14,12,9,89.05714285714286,35
24/25,661207,1,1,0,0,2,12,0,21.071428571428573,14
24/25,663225,0,0,0,0,1,0,0,1.0,1
24/25,663581,1,0,3,0,26,3,7,74.22222222222223,36
24/25,665390,0,0,0,0,1,0,0,3.0,1
24/25,669366,0,0,0,0,1,0,0,1.0,1
24/25,670688,0,0,3,0,8,7,3,10.88888888888889,18
24/25,670845,0,1,0,0,3,1,0,17.0,4
24/25,670848,0,0,0,0,1,2,2,15.0,5
24/25,670850,0,0,0,0,0,1,0,1.0,1
24/25,670858,1,0,2,0,8,8,2,43.05555555555556,18
24/25,670859,0,0,0,0,2,0,0,5.5,2
24/25,670883,0,0,0,0,0,4,0,4.75,4
24/25,676318,0,1,0,0,5,3,1,18.333333333333332,9
24/25,681615,0,0,0,0,0,1,0,1.0,1
24/25,684210,0,0,1,0,2,0,1,51.0,3
24/25,687626,1,3,12,0,10,18,7,82.11428571428571,35
24/25,696589,0,0,0,0,4,4,1,17.555555555555557,9
24/25,697280,1,0,0,0,2,1,0,10.666666666666666,3
24/25,698151,0,0,0,0,0,1,0,1.0,1
24/25,698678,0,0,1,0,11,7,4,33.27272727272727,22
24/25,701057,2,0,1,0,2,11,3,50.4375,16
24/25,711969,1,2,5,0,8,2,5,82.53333333333333,15
24/25,711999,0,0,2,0,4,5,3,24.75,12
24/25,712117,0,0,0,0,0,5,0,17.4,5
24/25,717411,0,0,2,0,13,9,5,24.962962962962962,27
24/25,719673,0,0,0,0,0,0,1,13.0,1
24/25,724783,0,0,1,0,6,0,2,17.375,8
24/25,726701,0,0,0,0,1,1,2,3.5,4
24/25,730861,0,1,4,1,12,8,8,70.57142857142857,28
24/25,730893,2,3,6,0,14,13,10,86.75675675675676,37
24/25,732119,0,0,0,0,0,1,0,1.0,1
24/25,734425,0,0,0,0,5,1,2,6.375,8
24/25,735570,2,1,11,0,15,13,6,78.20588235294117,34
24/25,735571,9,1,1,0,13,7,6,61.5,26
24/25,741267,0,0,0,0,1,0,0,27.0,1
24/25,743498,3,3,3,0,18,3,8,72.6896551724138,29
24/25,743597,0,1,1,0,7,2,1,22.5,10
24/25,743600,0,0,0,0,1,0,0,7.0,1
24/25,744149,0,3,2,0,5,7,4,81.5625,16
24/25,745461,1,1,0,0,12,2,1,65.73333333333333,15
24/25,745851,0,0,0,0,0,1,0,9.0,1
24/25,746739,0,0,1,0,17,1,2,47.1,20
24/25,746740,0,0,0,0,1,0,0,20.0,1
24/25,747153,0,0,0,0,0,1,0,1.0,1
24/25,776890,14,5,10,0,10,16,9,80.28571428571429,35
24/25,780630,0,0,1,0,4,2,2,40.75,8
24/25,787232,4,1,1,0,8,2,5,58.6,15
24/25,790992,1,0,1,0,2,8,1,18.363636363636363,11
24/25,796305,0,0,1,0,0,2,1,1.0,3
24/25,808509,2,2,4,0,17,9,3,61.96551724137931,29
24/25,811779,7,4,4,0,14,16,6,71.55555555555556,36
24/25,817612,0,0,0,0,1,0,0,74.0,1
24/25,820374,3,1,3,0,8,10,6,80.83333333333333,24
24/25,823231,1,2,3,0,12,12,6,40.666666666666664,30
24/25,842341,0,0,6,0,8,2,6,82.0,16
24/25,845289,0,0,0,0,0,3,0,1.0,3
24/25,845321,0,0,0,0,0,1,0,1.0,1
24/25,845723,0,0,0,0,1,0,0,3.0,1
24/25,849410,0,0,1,0,5,1,0,51.333333333333336,6
24/25,852024,0,0,0,0,7,0,1,48.125,8
24/25,855256,1,1,3,0,11,8,4,43.91304347826087,23
24/25,863741,0,0,1,0,5,1,1,26.285714285714285,7
24/25,864799,0,0,0,0,0,1,0,25.0,1
24/25,865993,0,0,1,0,4,2,3,16.444444444444443,9
24/25,867688,3,0,1,0,4,4,4,72.58333333333333,12
24/25,874066,0,0,2,0,9,0,3,78.83333333333333,12
24/25,874080,0,0,0,0,1,1,0,4.0,2
24/25,888493,1,0,1,0,3,5,0,5.625,8
24/25,888639,0,0,0,0,2,1,0,4.333333333333333,3
24/25,890719,0,0,0,0,0,1,0,13.0,1
24/25,900601,0,0,0,0,0,2,0,5.5,2
24/25,922764,0,0,0,0,1,0,0,24.0,1
24/25,922769,1,3,1,0,9,6,2,71.05882352941177,17
24/25,926135,0,0,0,0,2,0,0,17.5,2
24/25,936901,0,0,0,0,0,1,0,1.0,1
24/25,939290,0,0,1,0,0,2,0,3.5,2
24/25,943549,0,0,1,0,2,0,1,20.333333333333332,3
24/25,965940,0,0,0,0,1,0,1,2.0,2
24/25,973085,0,0,7,0,12,7,8,48.888888888888886,27
24/25,983989,3,1,7,0,9,7,11,50.7037037037037,27
24/25,1004708,0,0,0,0,0,1,0,5.0,1
24/25,1005649,0,2,5,0,17,7,8,87.28125,32
24/25,1011147,0,0,0,0,1,1,0,1.5,2
24/25,1031293,0,0,0,0,1,0,0,7.0,1
24/25,1043634,0,0,0,0,2,0,1,58.333333333333336,3
24/25,1060740,0,0,0,0,1,0,0,1.0,1
24/25,1082850,0,0,0,0,1,1,0,5.5,2
24/25,1088818,0,0,1,0,2,0,0,37.5,2
25/26,3333,0,0,1,0,0,2,1,57.333333333333336,3
25/26,14086,1,3,6,1,8,7,12,58.666666666666664,27
25/26,16306,1,0,3,0,8,7,6,60.61904761904762,21
25/26,29692,0,0,2,0,5,5,3,82.38461538461539,13
25/26,42412,0,0,1,0,0,4,2,48.333333333333336,6
25/26,43530,0,2,4,0,11,2,1,25.357142857142858,14
25/26,51471,4,1,5,0,7,13,5,70.92,25
25/26,52570,0,0,0,0,4,1,2,90.0,7
25/26,52769,0,0,0,0,3,3,0,25.333333333333332,6
25/26,53622,0,3,1,0,7,13,7,62.96296296296296,27
25/26,61841,0,0,5,0,6,8,5,60.526315789473685,19
25/26,67063,8,4,2,0,6,11,7,66.66666666666667,24
25/26,68390,0,0,1,0,1,0,2,65.33333333333333,3
25/26,69633,0,1,3,0,7,6,4,47.705882352941174,17
25/26,72476,0,1,4,0,9,13,9,90.0,31
25/26,73564,0,0,0,0,0,2,0,90.0,2
25/26,74230,2,2,1,0,8,6,3,35.588235294117645,17
25/26,74810,0,0,2,0,2,4,1,25.857142857142858,7
25/26,74960,0,0,0,0,3,7,0,90.0,10
25/26,75458,0,0,0,0,2,1,0,60.0,3
25/26,75489,3,1,2,0,6,2,3,40.81818181818182,11
25/26,85177,0,0,1,0,3,4,5,37.833333333333336,12
25/26,85941,0,0,1,0,3,3,4,90.0,10
25/26,88755,2,6,2,0,7,9,5,56.76190476190476,21
25/26,91845,7,10,1,0,14,10,4,71.82142857142857,28
25/26,92571,0,0,2,0,5,8,1,41.857142857142854,14
25/26,92572,0,0,0,0,0,1,0,1.0,1
25/26,95424,0,0,3,0,6,6,3,64.46666666666667,15
25/26,95810,0,0,1,0,7,9,3,45.73684210526316,19
25/26,95976,0,0,0,0,5,0,0,90.0,5
25/26,99331,0,0,5,0,13,2,3,77.5,18
25/26,102017,0,0,5,0,1,7,5,47.23076923076923,13
25/26,104124,1,1,1,0,7,4,3,60.285714285714285,14
25/26,105470,0,0,0,0,1,15,5,89.47619047619048,21
25/26,108354,4,0,6,0,18,4,4,51.26923076923077,26
25/26,108725,18,3,1,0,7,16,6,81.48275862068965,29
25/26,110864,0,0,0,0,6,0,1,90.0,7
25/26,111195,0,0,4,0,3,9,7,86.6842105263158,19
25/26,111819,0,0,0,0,0,0,2,90.0,2
25/26,111873,0,0,4,0,8,13,9,87.0,30
25/26,118534,2,0,4,0,5,2,3,81.2,10
25/26,120629,0,0,0,0,10,5,5,85.95,20
25/26,121477,0,0,2,0,8,3,4,64.66666666666667,15
25/26,123275,1,0,2,1,7,6,6,22.473684210526315,19
25/26,123551,1,1,7,0,15,4,7,82.76923076923077,26
25/26,123682,0,0,1,0,4,4,2,19.9,10
25/26,125714,0,1,1,0,12,12,6,88.2,30
25/26,126664,0,5,3,0,8,12,9,74.51724137931035,29
25/26,126665,0,3,5,0,10,7,13,81.7,30
25/26,127187,2,1,4,0,8,6,13,80.25925925925925,27
25/26,127202,0,0,2,0,8,17,6,90.0,31
25/26,128901,0,0,1,0,11,2,2,72.26666666666667,15
25/26,130164,0,1,6,0,10,7,14,90.0,31
25/26,131978,3,1,3,0,4,7,5,34.0,16
25/26,134270,0,0,8,0,8,16,5,90.0,29
25/26,134294,1,2,0,0,7,4,4,18.0,15
25/26,134425,0,2,1,0,2,8,3,27.076923076923077,13
25/26,135343,2,0,6,1,9,13,4,85.88461538461539,26
25/26,139208,1,1,3,0,2,22,7,90.0,31
25/26,142310,0,0,1,0,1,4,1,24.333333333333332,6
25/26,144028,5,6,4,0,3,17,11,64.64516129032258,31
25/26,146310,0,0,0,0,0,14,1,9.2,15
25/26,146509,0,1,1,0,3,1,1,61.4,5
25/26,146795,0,0,0,1,6,0,2,38.25,8
25/26,148153,0,0,4,0,7,6,8,82.04761904761905,21
25/26,148367,4,2,4,1,11,12,4,81.48148148148148,27
25/26,148455,27,17,1,0,2,22,7,88.87096774193549,31
25/26,157506,0,0,0,0,5,1,6,7.833333333333333,12
25/26,157672,0,0,2,0,7,3,5,48.86666666666667,15
25/26,163744,0,0,2,2,9,2,2,69.15384615384616,13
25/26,170527,0,3,0,0,11,4,3,28.22222222222222,18
25/26,170934,1,3,3,0,12,2,3,80.17647058823529,17
25/26,171679,2,1,6,0,12,9,3,73.54166666666667,24
25/26,173504,1,1,6,0,10,7,14,89.74193548387096,31
25/26,177476,0,0,0,0,4,4,2,68.3,10
25/26,177907,1,0,6,0,11,7,4,64.4090909090909,22
25/26,181579,0,2,4,0,7,6,4,57.64705882352941,17
25/26,181687,0,0,0,0,3,1,3,25.714285714285715,7
25/26,181778,2,1,5,0,12,8,7,68.96296296296296,27
25/26,183288,0,0,0,0,0,1,1,34.0,2
25/26,184528,0,0,0,0,1,4,1,40.833333333333336,6
25/26,184573,0,0,1,0,1,4,4,30.22222222222222,9
25/26,186186,1,3,2,0,14,4,2,31.7,20
25/26,186590,2,0,1,0,3,7,1,49.54545454545455,11
25/26,188077,2,3,9,0,9,12,8,73.48275862068965,29
25/26,192080,0,0,2,0,6,9,5,90.0,20
25/26,192279,0,0,2,0,9,10,5,90.0,24
25/26,192765,0,0,2,0,4,5,1,81.1,10
25/26,193098,0,1,2,0,5,6,3,62.142857142857146,14
25/26,193116,0,3,6,0,8,13,6,70.07407407407408,27
25/26,195633,0,0,1,0,6,0,1,37.57142857142857,7
25/26,197838,7,3,5,0,20,4,5,81.75862068965517,29
25/26,198516,0,0,0,0,0,2,1,15.0,3
25/26,199527,7,8,3,0,9,14,4,67.81481481481481,27
25/26,203026,0,0,0,0,2,0,0,67.5,2
25/26,203394,2,6,7,0,9,12,7,60.214285714285715,28
25/26,203460,1,1,3,0,4,10,4,39.5,18
25/26,203853,0,0,1,0,2,6,2,29.4,10
25/26,204103,2,5,2,0,8,13,8,51.10344827586207,29
25/26,206040,10,3,3,0,9,13,9,62.58064516129032,31
25/26,206746,0,2,3,0,4,6,6,79.625,16
25/26,207014,0,4,10,0,7,10,8,66.44,25
25/26,208379,0,0,0,0,4,1,1,90.0,6
25/26,209212,0,0,2,0,1,3,1,11.2,5
25/26,212847,0,0,0,0,2,7,2,56.18181818181818,11
25/26,215876,0,0,1,0,4,0,1,36.8,5
25/26,225122,2,4,1,0,13,6,5,31.75,24
25/26,226973,0,0,2,0,2,6,3,7.545454545454546,11
25/26,230784,3,2,4,0,3,16,10,78.65517241379311,29
25/26,231572,0,4,7,0,13,9,5,86.37037037037037,27
25/26,234509,0,0,0,0,13,10,8,90.0,31
25/26,234781,0,0,1,0,2,0,0,35.5,2
25/26,234803,0,0,3,1,2,20,7,75.75862068965517,29
25/26,236490,2,1,2,0,7,17,6,85.8,30
25/26,238223,0,3,3,0,6,12,3,90.0,21
25/26,240306,8,10,4,1,12,10,8,85.3,30
25/26,241641,2,4,6,0,8,12,7,78.81481481481481,27
25/26,242631,8,5,1,0,9,13,9,79.90322580645162,31
25/26,243028,2,0,6,0,20,2,3,83.4,25
25/26,245056,0,2,12,0,7,9,8,78.83333333333333,24
25/26,245625,0,0,1,0,5,1,1,90.0,7
25/26,249089,1,3,7,0,10,11,9,85.73333333333333,30
25/26,249126,0,2,4,0,16,2,4,70.0,22
25/26,249565,2,5,4,0,8,14,9,85.51612903225806,31
25/26,249994,0,0,2,0,11,9,4,90.0,24
25/26,250478,0,0,0,0,0,1,0,11.0,1
25/26,251106,2,1,2,0,5,8,4,19.529411764705884,17
25/26,253677,0,0,1,0,0,6,5,79.18181818181819,11
25/26,255731,0,1,1,0,10,2,6,51.888888888888886,18
25/26,255788,0,1,0,0,8,3,2,86.53846153846153,13
25/26,256178,0,0,1,0,0,7,2,57.666666666666664,9
25/26,258004,0,0,4,0,4,11,5,81.95,20
25/26,258878,1,1,3,0,5,9,4,65.5,18
25/26,258889,7,3,0,0,12,7,3,89.0,22
25/26,258919,0,0,3,0,9,11,10,90.0,30
25/26,258923,5,4,2,0,7,9,6,58.0,22
25/26,260827,0,0,6,1,9,11,3,88.8695652173913,23
25/26,262226,0,1,1,0,7,9,5,72.28571428571429,21
25/26,262300,0,0,2,0,16,1,2,58.89473684210526,19
25/26,262749,0,0,2,0,3,17,11,90.0,31
25/26,262980,0,1,5,0,8,10,7,68.92,25
25/26,263236,0,0,0,0,1,2,1,87.0,4
25/26,270171,1,3,3,0,13,11,6,73.16666666666667,30
25/26,272622,0,0,2,0,5,8,8,63.57142857142857,21
25/26,272855,4,1,3,0,17,2,2,41.23809523809524,21
25/26,274839,0,4,6,0,14,3,5,83.4090909090909,22
25/26,277033,2,0,3,0,8,9,7,32.625,24
25/26,279455,5,2,2,0,5,6,8,43.94736842105263,19
25/26,282429,0,0,2,0,2,0,1,40.333333333333336,3
25/26,283628,7,2,8,0,12,9,8,74.24137931034483,29
25/26,284730,0,0,3,0,5,11,4,85.45,20
25/26,284857,4,2,9,0,7,15,7,81.44827586206897,29
25/26,286047,0,0,1,0,8,9,2,90.0,19
25/26,289592,1,0,2,0,6,5,8,66.36842105263158,19
25/26,292139,4,0,2,0,10,2,7,52.10526315789474,19
25/26,292246,2,0,0,0,11,4,3,34.888888888888886,18
25/26,292808,1,0,3,0,19,4,5,81.14285714285714,28
25/26,294057,9,6,6,0,15,10,4,58.51724137931034,29
25/26,295313,1,0,0,0,5,14,4,15.173913043478262,23
25/26,296622,3,1,1,0,1,3,2,50.666666666666664,6
25/26,300716,0,0,0,0,0,4,3,13.142857142857142,7
25/26,306024,3,2,2,0,9,5,8,71.9090909090909,22
25/26,309400,9,3,4,0,2,12,7,87.71428571428571,21
25/26,314353,2,6,4,0,1,20,7,77.03571428571429,28
25/26,314875,8,7,0,0,12,8,7,87.81481481481481,27
25/26,315969,0,0,0,0,1,1,0,8.5,2
25/26,316125,0,0,1,0,1,3,1,21.6,5
25/26,316264,2,4,3,0,1,13,9,80.1304347826087,23
25/26,319859,0,1,1,0,6,8,3,43.588235294117645,17
25/26,320411,0,0,1,0,1,5,4,17.6,10
25/26,321247,0,0,1,0,2,7,3,7.416666666666667,12
25/26,324223,0,1,0,0,12,1,1,63.5,14
25/26,324358,13,6,1,0,8,14,9,69.45161290322581,31
25/26,326029,2,0,0,0,1,4,3,29.125,8
25/26,326031,2,0,4,0,11,10,7,74.75,28
25/26,328658,0,0,4,0,9,6,3,72.44444444444444,18
25/26,329145,0,0,1,0,3,3,4,82.8,10
25/26,330659,12,6,6,0,9,12,7,69.60714285714286,28
25/26,331560,0,0,0,0,0,1,0,6.0,1
25/26,332705,0,3,4,0,7,8,6,65.61904761904762,21
25/26,333014,0,0,4,0,6,11,7,76.08333333333333,24
25/26,333241,4,1,9,0,7,14,5,83.34615384615384,26
25/26,335721,0,1,2,0,3,3,6,63.666666666666664,12
25/26,336367,0,0,0,0,2,0,1,90.0,3
25/26,338070,0,1,2,0,1,10,3,36.5,14
25/26,338424,6,1,2,0,3,11,9,57.56521739130435,23
25/26,339340,0,0,1,0,2,1,0,33.0,3
